Number,City,Gender,Age,Income,Illness
123648,Boston,Female,29,84760,No
123649,Boston,Male,44,90958,No
123650,Boston,Male,46,95604,Yes
123651,Boston,Female,30,69709,No
123652,Boston,Male,35,82091,No
123653,Boston,Male,56,98146,No
123654,Boston,Female,28,84749,No
123655,Boston,Male,45,110486,No
123656,Boston,Female,54,95858,No
123657,Boston,Male,49,98855,No
123658,Boston,Male,39,93438,No
123659,Boston,Female,26,87414,No
123660,Boston,Male,64,92138,No
123661,Boston,Female,44,71270,No
123662,Boston,Female,57,79994,No
123663,Boston,Male,58,112768,No
123664,Boston,Male,55,79104,No
123665,Boston,Female,53,75567,No
123666,Boston,Female,60,87894,No
123667,Boston,Female,35,96143,No
123668,Boston,Female,34,93510,No
123669,Boston,Male,34,82607,No
123670,Boston,Female,62,93013,No
123671,Boston,Male,44,91287,Yes
123672,Boston,Female,58,80459,No
123673,Boston,Female,41,81633,No
123674,Boston,Female,30,96449,No
123675,Boston,Male,49,94241,No
123676,Boston,Female,65,84436,No
123677,Boston,Male,61,89316,Yes
123678,Boston,Female,26,93730,No
123679,Boston,Female,65,62659,No
123680,Boston,Male,55,95564,No
123681,Boston,Female,27,54641,No
123682,Boston,Female,26,89830,No
123683,Boston,Male,40,105411,No
123684,Boston,Female,63,110628,No
123685,Boston,Male,31,97982,No
123686,Boston,Male,34,117649,No
123687,Boston,Female,63,104486,No
123688,Boston,Male,56,95847,No
123689,Boston,Male,26,91980,No
123690,Boston,Male,61,96015,No
123691,Boston,Male,45,90745,No
123692,Boston,Female,50,84822,No
123693,Boston,Male,33,80239,No
123694,Boston,Female,32,98613,No
123695,Boston,Male,27,95080,No
123696,Boston,Male,34,98660,No
123697,Boston,Male,63,102641,No
123698,Boston,Male,42,96315,No
123699,Boston,Male,57,103492,No
123700,Boston,Female,57,82529,No
123701,Boston,Female,60,77154,No
123702,Boston,Female,53,79866,No
123703,Boston,Male,31,95912,No
123704,Boston,Female,59,95322,No
123705,Boston,Female,26,90545,No
123706,Boston,Female,60,79804,No
123707,Boston,Male,60,93595,No
123708,Boston,Male,49,91820,No
123709,Boston,Male,38,93972,No
123710,Boston,Female,32,86822,Yes
123711,Boston,Male,58,91053,No
123712,Boston,Female,65,84079,No
123713,Boston,Male,29,94197,No
123714,Boston,Female,50,73471,No
123715,Boston,Female,30,79456,No
123716,Boston,Male,59,95112,No
123717,Boston,Female,34,75251,No
123718,Boston,Male,45,102245,No
123719,Boston,Male,34,87564,No
123720,Boston,Male,65,98660,No
123721,Boston,Female,52,97922,No
123722,Boston,Male,43,109511,No
123723,Boston,Male,44,90314,No
123724,Boston,Male,27,69491,No
123725,Boston,Female,60,75681,No
123726,Boston,Female,45,80230,No
123727,Boston,Male,52,83277,No
123728,Boston,Female,53,74728,No
123729,Boston,Male,54,88939,No
123730,Boston,Male,35,83402,No
123731,Boston,Female,45,93943,No
123732,Boston,Female,46,82334,No
123733,Boston,Male,64,88100,No
123734,Boston,Male,32,91792,No
123735,Boston,Male,55,97976,No
123736,Boston,Male,59,85646,No
123737,Boston,Female,63,84514,No
123738,Boston,Male,53,86809,No
123739,Boston,Male,42,111944,Yes
123740,Boston,Female,48,91552,No
123741,Boston,Male,39,87796,No
123742,Boston,Female,59,76721,No
123743,Boston,Female,37,80264,Yes
123744,Boston,Male,42,101798,No
123745,Boston,Male,47,88690,No
123746,Boston,Male,32,100057,No
123747,Boston,Male,31,94886,No
123748,Boston,Female,64,83899,No
123749,Boston,Male,63,74258,No
123750,Boston,Female,32,85254,Yes
123751,Boston,Male,64,99310,No
123752,Boston,Male,27,91992,No
123753,Boston,Female,28,88340,No
123754,Boston,Male,34,108006,No
123755,Boston,Male,54,104631,No
123756,Boston,Female,33,82475,No
123757,Boston,Male,35,109014,No
123758,Boston,Female,32,82928,No
123759,Boston,Male,63,100711,No
123760,Boston,Female,33,83455,No
123761,Boston,Male,51,99121,No
123762,Boston,Male,52,90738,No
123763,Boston,Male,32,88395,No
123764,Boston,Male,35,98624,No
123765,Boston,Male,30,90911,No
123766,Boston,Female,46,98866,No
123767,Boston,Female,64,90846,No
123768,Boston,Male,27,85322,No
123769,Boston,Male,63,80694,Yes
123770,Boston,Male,55,86336,No
123771,Boston,Female,38,86609,No
123772,Boston,Female,36,80455,No
123773,Boston,Female,46,78933,No
123774,Boston,Female,39,95967,No
123775,Boston,Male,59,91833,No
123776,Boston,Male,51,102540,No
123777,Boston,Male,58,92674,No
123778,Boston,Female,28,82659,No
123779,Boston,Male,28,99233,No
123780,Boston,Female,36,78018,No
123781,Boston,Female,51,92259,No
123782,Boston,Female,25,87381,No
123783,Boston,Male,52,94188,No
123784,Boston,Male,31,97189,No
123785,Boston,Female,40,89787,No
123786,Boston,Male,57,91355,No
123787,Boston,Male,40,82959,No
123788,Boston,Male,42,91801,No
123789,Boston,Female,35,91489,No
123790,Boston,Male,62,95469,No
123791,Boston,Female,50,88602,No
123792,Boston,Male,64,94508,No
123793,Boston,Male,33,91706,No
123794,Boston,Female,39,85823,No
123795,Boston,Female,56,76536,No
123796,Boston,Male,54,117716,No
123797,Boston,Female,34,78085,No
123798,Boston,Male,45,94062,Yes
123799,Boston,Female,52,97687,No
123800,Boston,Female,64,90576,No
123801,Boston,Female,53,73056,No
123802,Boston,Female,59,85704,No
123803,Boston,Female,58,92001,No
123804,Boston,Male,42,74697,No
123805,Boston,Male,62,106404,No
123806,Boston,Male,40,99242,No
123807,Boston,Female,36,83226,No
123808,Boston,Female,57,69630,No
123809,Boston,Female,62,84548,No
123810,Boston,Male,26,115254,Yes
123811,Boston,Male,31,96376,No
123812,Boston,Male,64,74515,No
123813,Boston,Male,55,87690,No
123814,Boston,Male,64,84928,No
123815,Boston,Male,60,92842,No
123816,Boston,Female,46,87997,Yes
123817,Boston,Male,34,93720,No
123818,Boston,Male,30,101826,No
123819,Boston,Female,48,92992,No
123820,Boston,Female,47,98107,No
123821,Boston,Male,61,104580,No
123822,Boston,Male,49,88094,No
123823,Boston,Male,44,87404,No
123824,Boston,Male,53,90993,No
123825,Boston,Female,53,91465,No
123826,Boston,Male,45,94360,No
123827,Boston,Male,57,123028,No
123828,Boston,Male,53,100211,No
123829,Boston,Female,50,100349,No
123830,Boston,Male,26,106440,No
123831,Boston,Male,63,103626,No
123832,Boston,Male,47,98861,No
123833,Boston,Male,57,98643,No
123834,Boston,Male,36,87390,No
123835,Boston,Male,51,95221,Yes
123836,Boston,Male,37,86969,No
123837,Boston,Male,62,97679,No
123838,Boston,Female,27,66081,No
123839,Boston,Male,34,81183,No
123840,Boston,Female,35,87719,No
123841,Boston,Male,32,109792,No
123842,Boston,Male,46,107676,No
123843,Boston,Female,49,93407,No
123844,Boston,Male,62,95081,Yes
123845,Boston,Female,48,81273,No
123846,Boston,Female,43,93153,No
123847,Boston,Male,53,105877,No
123848,Boston,Female,41,84640,No
123849,Boston,Male,62,74017,No
123850,Boston,Male,50,102102,No
123851,Boston,Male,62,88542,No
123852,Boston,Male,55,109962,No
123853,Boston,Male,26,77347,No
123854,Boston,Male,49,89492,No
123855,Boston,Male,53,90743,No
123856,Boston,Male,60,95015,Yes
123857,Boston,Male,40,84666,No
123858,Boston,Female,59,86888,Yes
123859,Boston,Male,31,90755,No
123860,Boston,Male,57,96586,No
123861,Boston,Female,43,74334,Yes
123862,Boston,Male,39,104946,No
123863,Boston,Female,49,78471,No
123864,Boston,Male,64,96461,No
123865,Boston,Male,33,102344,No
123866,Boston,Male,38,103436,No
123867,Boston,Male,42,89433,No
123868,Boston,Male,34,98985,No
123869,Boston,Female,57,93122,No
123870,Boston,Male,57,92548,No
123871,Boston,Female,60,76743,No
123872,Boston,Male,29,111585,No
123873,Boston,Female,43,97978,No
123874,Boston,Male,63,90572,No
123875,Boston,Male,49,95604,No
123876,Boston,Female,63,102274,No
123877,Boston,Female,64,78189,No
123878,Boston,Male,36,87176,No
123879,Boston,Male,63,107286,No
123880,Boston,Male,47,89645,No
123881,Boston,Female,26,85031,No
123882,Boston,Male,28,99555,No
123883,Boston,Female,43,92765,No
123884,Boston,Male,38,100457,No
123885,Boston,Female,38,84139,No
123886,Boston,Male,38,84748,No
123887,Boston,Female,58,100507,Yes
123888,Boston,Male,27,88365,No
123889,Boston,Male,54,88227,No
123890,Boston,Male,46,92009,No
123891,Boston,Male,52,101075,No
123892,Boston,Female,63,69431,No
123893,Boston,Male,49,106944,No
123894,Boston,Female,30,85145,Yes
123895,Boston,Female,33,85166,No
123896,Boston,Female,38,82857,No
123897,Boston,Female,50,100008,No
123898,Boston,Female,43,91704,Yes
123899,Boston,Female,49,77441,No
123900,Boston,Male,27,98876,No
123901,Boston,Female,44,77079,No
123902,Boston,Male,47,80007,No
123903,Boston,Female,60,79445,No
123904,Boston,Female,46,100557,No
123905,Boston,Female,31,88862,No
123906,Boston,Male,38,98823,No
123907,Boston,Female,26,65038,No
123908,Boston,Male,39,94278,No
123909,Boston,Female,65,65588,No
123910,Boston,Male,53,106445,No
123911,Boston,Female,34,83714,No
123912,Boston,Male,30,101383,No
123913,Boston,Male,62,100672,No
123914,Boston,Female,64,82042,No
123915,Boston,Male,44,99744,No
123916,Boston,Male,43,106892,No
123917,Boston,Male,50,89098,No
123918,Boston,Female,64,100196,No
123919,Boston,Male,34,94930,No
123920,Boston,Male,29,81843,No
123921,Boston,Female,45,95852,Yes
123922,Boston,Male,32,101401,No
123923,Boston,Female,40,81679,No
123924,Boston,Female,57,87959,No
123925,Boston,Male,45,86934,No
123926,Boston,Female,49,73730,Yes
123927,Boston,Male,41,116471,No
123928,Boston,Male,61,85250,No
123929,Boston,Male,37,109974,No
123930,Boston,Male,56,94860,No
123931,Boston,Male,37,100162,No
123932,Boston,Male,25,89241,No
123933,Boston,Male,33,90971,No
123934,Boston,Female,61,86882,No
123935,Boston,Female,36,96976,No
123936,Boston,Female,47,96310,No
123937,Boston,Female,61,82695,No
123938,Boston,Female,41,85482,No
123939,Boston,Male,48,112002,No
123940,Boston,Male,58,96238,No
123941,Boston,Male,26,100872,No
123942,Boston,Male,46,83299,No
123943,Boston,Female,41,81463,No
123944,Boston,Male,30,95591,No
123945,Boston,Female,41,87809,No
123946,Boston,Male,32,86929,No
123947,Boston,Male,49,110777,No
123948,Boston,Male,44,111543,No
123949,Boston,Male,61,87879,No
123950,Boston,Male,51,86447,No
123951,Boston,Female,48,83173,No
123952,Boston,Female,64,73747,No
123953,Boston,Male,49,103518,No
123954,Boston,Female,37,72890,No
123955,Boston,Male,39,109196,Yes
123956,Boston,Male,31,87194,No
123957,Boston,Female,38,103894,No
123958,Boston,Male,63,100852,No
123959,Boston,Male,45,93031,No
123960,Boston,Male,32,99445,No
123961,Boston,Female,57,92800,No
123962,Boston,Male,43,85535,No
123963,Boston,Male,41,105013,No
123964,Boston,Male,28,92789,No
123965,Boston,Female,39,92047,No
123966,Boston,Male,42,100290,No
123967,Boston,Male,32,85572,No
123968,Boston,Female,47,68837,No
123969,Boston,Male,65,83103,No
123970,Boston,Male,34,84998,No
123971,Boston,Female,56,78332,No
123972,Boston,Female,58,88683,No
123973,Boston,Female,53,96153,No
123974,Boston,Female,45,89925,No
123975,Boston,Male,32,88662,No
123976,Boston,Male,31,93650,No
123977,Boston,Female,28,73116,No
123978,Boston,Female,42,101322,No
123979,Boston,Male,49,83991,No
123980,Boston,Male,60,99096,No
123981,Boston,Female,42,74333,No
123982,Boston,Male,31,95664,No
123983,Boston,Male,35,84483,No
123984,Boston,Male,33,109276,No
123985,Boston,Female,41,71972,No
123986,Boston,Female,60,92931,No
123987,Boston,Male,38,100725,No
123988,Boston,Female,55,80649,No
123989,Boston,Male,26,97701,No
123990,Boston,Female,37,70722,No
123991,Boston,Male,49,93011,No
123992,Boston,Male,39,92275,Yes
123993,Boston,Male,37,90904,No
123994,Boston,Male,41,98676,No
123995,Boston,Female,39,82732,No
123996,Boston,Male,63,86431,No
123997,Boston,Female,63,85678,No
123998,Boston,Male,28,94883,No
123999,Boston,Male,41,87449,No
124000,Boston,Male,48,104781,No
124001,Boston,Female,42,101676,No
124002,Boston,Male,27,99444,No
124003,Boston,Male,27,89544,Yes
124004,Boston,Male,31,82633,No
124005,Boston,Female,25,60313,No
124006,Boston,Female,31,82340,No
124007,Boston,Female,26,85681,No
124008,Boston,Female,56,89750,No
124009,Boston,Male,42,105040,Yes
124010,Boston,Male,50,100751,No
124011,Boston,Male,43,101747,No
124012,Boston,Male,31,83912,No
124013,Boston,Female,52,73729,No
124014,Boston,Female,27,74204,No
124015,Boston,Male,48,102340,No
124016,Boston,Male,34,94862,No
124017,Boston,Female,37,90953,No
124018,Boston,Female,34,84022,No
124019,Boston,Female,62,95253,No
124020,Boston,Male,64,105196,No
124021,Boston,Male,32,104594,No
124022,Boston,Female,48,96662,No
124023,Boston,Male,33,85639,Yes
124024,Boston,Female,44,94385,No
124025,Boston,Male,44,106098,No
124026,Boston,Female,25,88129,Yes
124027,Boston,Female,58,84114,No
124028,Boston,Male,61,100612,No
124029,Boston,Female,42,82251,No
124030,Boston,Male,29,90778,No
124031,Boston,Female,64,86896,No
124032,Boston,Female,58,94417,No
124033,Boston,Female,51,73595,No
124034,Boston,Female,28,90730,No
124035,Boston,Male,37,95082,No
124036,Boston,Female,41,82399,No
124037,Boston,Female,33,79796,No
124038,Boston,Male,36,94123,No
124039,Boston,Female,58,87882,No
124040,Boston,Female,65,88826,No
124041,Boston,Female,47,71963,Yes
124042,Boston,Male,57,94011,No
124043,Boston,Male,55,82395,No
124044,Boston,Female,51,86000,Yes
124045,Boston,Male,45,87998,No
124046,Boston,Male,42,103212,No
124047,Boston,Male,42,107764,No
124048,Boston,Male,62,104182,No
124049,Boston,Female,60,86883,No
124050,Boston,Female,29,80619,No
124051,Boston,Male,43,99642,No
124052,Boston,Male,63,83325,No
124053,Boston,Male,46,107050,No
124054,Boston,Female,53,93907,No
124055,Boston,Female,39,78741,No
124056,Boston,Male,37,69185,Yes
124057,Boston,Male,51,102433,No
124058,Boston,Male,55,111777,No
124059,Boston,Female,54,98447,No
124060,Boston,Male,35,108277,No
124061,Boston,Male,59,100861,No
124062,Boston,Male,50,102582,No
124063,Boston,Male,31,98625,Yes
124064,Boston,Male,51,96133,No
124065,Boston,Male,29,97376,No
124066,Boston,Female,58,88926,No
124067,Boston,Female,51,78024,No
124068,Boston,Female,63,75476,No
124069,Boston,Male,56,84000,No
124070,Boston,Male,38,84099,Yes
124071,Boston,Male,39,91818,No
124072,Boston,Male,35,81731,No
124073,Boston,Female,46,81376,No
124074,Boston,Female,37,86073,No
124075,Boston,Female,41,70073,No
124076,Boston,Female,48,83931,No
124077,Boston,Male,51,92870,No
124078,Boston,Female,26,75811,No
124079,Boston,Male,61,98522,No
124080,Boston,Male,59,113375,No
124081,Boston,Female,44,79553,No
124082,Boston,Female,49,72675,No
124083,Boston,Male,60,89156,No
124084,Boston,Male,32,92505,No
124085,Boston,Male,32,98244,No
124086,Boston,Female,43,82717,No
124087,Boston,Female,47,90608,No
124088,Boston,Female,38,77685,No
124089,Boston,Male,29,102952,No
124090,Boston,Male,42,95518,No
124091,Boston,Male,32,101777,No
124092,Boston,Male,50,113252,No
124093,Boston,Male,59,86214,No
124094,Boston,Male,46,84317,No
124095,Boston,Female,25,93725,No
124096,Boston,Male,34,86503,No
124097,Boston,Female,58,64426,No
124098,Boston,Female,47,76812,No
124099,Boston,Female,30,91034,No
124100,Boston,Female,51,64769,No
124101,Boston,Female,59,75964,No
124102,Boston,Female,31,69578,Yes
124103,Boston,Female,31,91196,No
124104,Boston,Male,52,79718,No
124105,Boston,Male,41,101277,No
124106,Boston,Female,54,84900,No
124107,Boston,Male,26,98022,Yes
124108,Boston,Female,58,87441,No
124109,Boston,Male,38,97882,No
124110,Boston,Male,55,96257,No
124111,Boston,Male,46,97052,No
124112,Boston,Female,51,93358,No
124113,Boston,Male,53,83476,No
124114,Boston,Female,45,95350,Yes
124115,Boston,Male,26,88798,No
124116,Boston,Male,53,111168,No
124117,Boston,Female,30,82372,No
124118,Boston,Male,27,111363,No
124119,Boston,Female,51,77016,No
124120,Boston,Female,63,80597,No
124121,Boston,Male,59,109879,Yes
124122,Boston,Female,58,90562,No
124123,Boston,Female,26,83355,No
124124,Boston,Male,28,102554,No
124125,Boston,Male,52,107514,No
124126,Boston,Female,38,83354,No
124127,Boston,Female,56,75235,No
124128,Boston,Male,43,101322,No
124129,Boston,Female,59,71467,No
124130,Boston,Male,39,94757,No
124131,Boston,Female,64,74682,No
124132,Boston,Male,46,99635,No
124133,Boston,Male,64,101130,No
124134,Boston,Female,31,86282,No
124135,Boston,Male,36,104198,No
124136,Boston,Male,58,102171,No
124137,Boston,Female,59,93895,No
124138,Boston,Female,44,90101,No
124139,Boston,Male,37,92522,No
124140,Boston,Male,58,108627,No
124141,Boston,Female,61,89010,No
124142,Boston,Male,57,88708,No
124143,Boston,Male,50,100780,No
124144,Boston,Female,53,94557,No
124145,Boston,Male,57,113917,No
124146,Boston,Male,33,75740,No
124147,Boston,Female,52,70250,No
124148,Boston,Male,33,89857,No
124149,Boston,Female,58,77954,No
124150,Boston,Female,58,93737,No
124151,Boston,Male,40,111520,No
124152,Boston,Male,50,102920,No
124153,Boston,Female,45,88540,No
124154,Boston,Male,29,96843,No
124155,Boston,Male,26,120103,No
124156,Boston,Male,30,76778,No
124157,Boston,Female,40,86214,No
124158,Boston,Female,26,74659,No
124159,Boston,Male,64,97490,No
124160,Boston,Male,47,77557,No
124161,Boston,Female,50,93380,Yes
124162,Boston,Female,43,86633,No
124163,Boston,Female,48,103796,No
124164,Boston,Female,50,97182,No
124165,Boston,Female,33,77208,No
124166,Boston,Male,57,105073,No
124167,Boston,Male,33,109848,No
124168,Boston,Female,47,93080,No
124169,Boston,Male,55,78328,No
124170,Boston,Female,45,76172,No
124171,Boston,Female,51,96496,No
124172,Boston,Male,34,102290,No
124173,Boston,Female,58,79042,No
124174,Boston,Male,62,87007,No
124175,Boston,Male,41,91866,No
124176,Boston,Male,46,86209,Yes
124177,Boston,Female,44,97281,No
124178,Boston,Female,45,71997,No
124179,Boston,Male,35,78673,No
124180,Boston,Female,43,115458,No
124181,Boston,Male,42,101984,No
124182,Boston,Female,51,76473,No
124183,Boston,Female,60,91822,No
124184,Boston,Male,60,104964,No
124185,Boston,Male,42,99494,No
124186,Boston,Male,50,86980,No
124187,Boston,Female,60,97049,No
